claim_amount,client_age,type_of_policy,car_brand,car_model,car_year,type_of_accident,user_type,total_activities,throughput_duration_days,First Notification of Loss (FNOL),Assign Claim,Claim Decision,Set Reserve,Payment Sent,Close Claim,State
9767,84,1,4,6,2016,0,1,6,29,1,2,3,4,5,6,0
5327,26,0,3,3,2011,3,0,6,32,1,2,3,4,5,6,0
3611,74,1,5,0,2011,1,0,6,28,1,2,3,4,5,6,0
1644,81,0,3,3,2018,3,1,6,33,1,2,3,4,5,6,0
5855,81,0,3,3,2011,1,0,6,33,1,2,3,4,5,6,0
5392,81,1,1,4,2014,1,1,6,30,1,2,3,4,5,6,0
2199,31,2,1,4,2017,3,1,6,39,1,2,3,4,5,6,0
2203,25,1,3,3,2011,3,0,6,45,1,2,3,4,5,6,0
4866,69,1,1,4,2015,1,0,6,35,1,2,3,4,5,6,0
8163,62,2,5,0,2016,1,0,6,29,1,2,3,4,5,6,0
8974,60,1,4,6,2017,0,0,6,36,1,2,3,4,5,6,0
2043,28,0,0,5,2017,3,0,6,44,1,2,3,4,5,6,0
7790,65,0,0,5,2022,2,1,6,26,1,2,3,4,5,6,0
3170,23,1,5,0,2016,0,1,6,35,1,2,3,4,5,6,0
1105,33,1,4,6,2011,2,0,6,36,1,2,3,4,5,6,0
3779,22,0,2,2,2013,1,1,6,29,1,2,3,4,5,6,0
5854,81,2,5,0,2011,0,0,6,33,1,2,3,4,5,6,0
3063,22,2,0,5,2021,0,0,6,36,1,2,3,4,5,6,0
1497,71,1,0,5,2018,3,0,6,29,1,2,3,4,5,6,0
8531,48,1,3,3,2010,0,1,6,38,1,2,3,4,5,6,0
1404,56,1,1,4,2011,1,0,6,39,1,2,3,4,5,6,0
4301,50,2,1,4,2011,2,1,6,33,1,2,3,4,5,6,0
6990,41,0,4,6,2013,1,0,6,26,1,2,3,4,5,6,0
3941,59,2,1,4,2011,3,0,6,31,1,2,3,4,5,6,0
1089,82,0,2,2,2018,1,1,6,33,1,2,3,4,5,6,0
7644,35,2,3,3,2016,2,0,6,31,1,2,3,4,5,6,0
8620,72,1,0,5,2015,2,0,6,39,1,2,3,4,5,6,0
6175,74,1,4,6,2017,1,1,6,34,1,2,3,4,5,6,0
6511,71,1,2,2,2019,0,0,6,27,1,2,3,4,5,6,0
6816,27,1,6,1,2017,3,0,6,40,1,2,3,4,5,6,0
1335,85,1,3,3,2019,3,0,6,31,1,2,3,4,5,6,0
5248,21,0,4,6,2020,1,0,6,37,1,2,3,4,5,6,0
8519,51,1,5,0,2013,3,0,6,38,1,2,3,4,5,6,0
9741,34,0,1,4,2015,1,1,6,36,1,2,3,4,5,6,0
4442,27,0,4,6,2020,1,1,6,38,1,2,3,4,5,6,0
6765,81,1,1,4,2016,2,1,6,27,1,2,3,4,5,6,0
9659,49,1,2,2,2014,3,0,6,32,1,2,3,4,5,6,0
1357,76,1,0,5,2021,0,1,6,34,1,2,3,4,5,6,0
8007,60,0,6,1,2015,2,0,6,41,1,2,3,4,5,6,0
6051,72,0,1,4,2015,0,1,6,39,1,2,3,4,5,6,0
6962,83,1,1,4,2012,2,1,6,34,1,2,3,4,5,6,0
1345,26,0,4,6,2019,1,0,6,29,1,2,3,4,5,6,0
5414,66,1,3,3,2010,2,0,6,27,1,2,3,4,5,6,0
8405,77,1,4,6,2020,1,0,6,41,1,2,3,4,5,6,0
8463,32,2,2,2,2016,0,0,6,33,1,2,3,4,5,6,0
9029,29,0,3,3,2019,3,1,6,40,1,2,3,4,5,6,0
4440,30,1,3,3,2010,0,1,6,35,1,2,3,4,5,6,0
6931,85,2,6,1,2021,1,0,6,39,1,2,3,4,5,6,0
8398,43,1,2,2,2018,2,0,6,38,1,2,3,4,5,6,0
3219,66,2,3,3,2012,1,0,6,30,1,2,3,4,5,6,0
8278,22,1,3,3,2022,0,1,6,37,1,2,3,4,5,6,0
6334,41,0,3,3,2011,3,0,6,23,1,2,3,4,5,6,0
3855,59,1,3,3,2013,3,0,6,27,1,2,3,4,5,6,0
6641,84,1,1,4,2016,3,0,6,25,1,2,3,4,5,6,0
9786,56,2,2,2,2020,0,0,6,31,1,2,3,4,5,6,0
7408,68,0,3,3,2013,3,1,6,26,1,2,3,4,5,6,0
9062,58,2,4,6,2011,0,0,6,26,1,2,3,4,5,6,0
9975,37,0,0,5,2012,2,0,6,36,1,2,3,4,5,6,0
9454,28,0,6,1,2022,1,1,6,28,1,2,3,4,5,6,0
2164,22,0,4,6,2021,0,1,6,38,1,2,3,4,5,6,0
2691,58,0,1,4,2019,3,0,6,37,1,2,3,4,5,6,0
1819,65,2,2,2,2011,3,1,6,39,1,2,3,4,5,6,0
3027,26,1,0,5,2017,0,0,6,37,1,2,3,4,5,6,0
9888,53,1,6,1,2012,0,1,6,29,1,2,3,4,5,6,0
5741,79,0,3,3,2010,2,0,6,31,1,2,3,4,5,6,0
4139,50,1,4,6,2017,2,0,6,32,1,2,3,4,5,6,0
4307,82,1,3,3,2015,3,1,6,33,1,2,3,4,5,6,0
1471,23,1,3,3,2013,2,0,6,31,1,2,3,4,5,6,0
6688,40,0,0,5,2016,1,0,6,40,1,2,3,4,5,6,0
7080,37,0,2,2,2015,2,0,6,36,1,2,3,4,5,6,0
2350,59,1,6,1,2010,3,1,6,29,1,2,3,4,5,6,0
4955,29,1,1,4,2013,3,1,6,39,1,2,3,4,5,6,0
1537,34,2,2,2,2018,1,1,6,30,1,2,3,4,5,6,0
4829,20,2,1,4,2012,2,0,6,36,1,2,3,4,5,6,0
1919,28,2,2,2,2015,3,1,6,25,1,2,3,4,5,6,0
5622,18,0,1,4,2015,0,1,6,25,1,2,3,4,5,6,0
2196,43,1,0,5,2015,3,1,6,32,1,2,3,4,5,6,0
6742,31,1,3,3,2014,2,1,6,38,1,2,3,4,5,6,0
3366,24,1,2,2,2017,1,0,6,36,1,2,3,4,5,6,0
5046,19,1,5,0,2011,2,0,6,33,1,2,3,4,5,6,0
4746,31,2,0,5,2019,1,0,6,33,1,2,3,4,5,6,0
1877,81,2,2,2,2010,3,0,6,38,1,2,3,4,5,6,0
5981,36,1,3,3,2019,2,0,6,36,1,2,3,4,5,6,0
9308,24,2,5,0,2012,2,1,6,37,1,2,3,4,5,6,0
6741,47,0,3,3,2021,3,1,6,37,1,2,3,4,5,6,0
6029,57,0,4,6,2013,3,1,6,36,1,2,3,4,5,6,0
7599,42,1,0,5,2020,3,1,6,33,1,2,3,4,5,6,0
3724,25,0,1,4,2012,0,1,6,34,1,2,3,4,5,6,0
7994,49,1,4,6,2015,1,0,6,34,1,2,3,4,5,6,0
4703,44,2,3,3,2022,3,0,6,37,1,2,3,4,5,6,0
9116,84,1,5,0,2014,3,1,6,39,1,2,3,4,5,6,0
2355,81,0,6,1,2012,0,1,6,34,1,2,3,4,5,6,0
8630,64,0,0,5,2021,3,0,6,32,1,2,3,4,5,6,0
5123,79,1,1,4,2019,1,0,6,34,1,2,3,4,5,6,0
1779,31,1,2,2,2014,2,1,6,37,1,2,3,4,5,6,0
6279,36,0,1,4,2015,1,0,6,27,1,2,3,4,5,6,0
9673,39,2,1,4,2021,2,0,6,40,1,2,3,4,5,6,0
9912,81,1,0,5,2014,0,1,6,30,1,2,3,4,5,6,0
8632,61,2,1,4,2013,0,1,6,41,1,2,3,4,5,6,0
5595,65,0,1,4,2020,2,0,6,41,1,2,3,4,5,6,0
1472,71,0,4,6,2021,3,0,6,42,1,2,3,4,5,6,0
2831,61,1,6,1,2022,3,1,6,36,1,2,3,4,5,6,0
9978,51,2,1,4,2014,0,0,6,35,1,2,3,4,5,6,0
6315,74,0,4,6,2016,0,0,6,31,1,2,3,4,5,6,0
8746,66,0,6,1,2016,0,0,6,31,1,2,3,4,5,6,0
6361,47,2,2,2,2017,0,1,6,40,1,2,3,4,5,6,0
7860,41,0,6,1,2014,1,0,6,35,1,2,3,4,5,6,0
8745,74,2,1,4,2014,1,1,6,34,1,2,3,4,5,6,0
4988,65,2,6,1,2017,1,1,6,39,1,2,3,4,5,6,0
7005,59,1,6,1,2016,0,0,6,40,1,2,3,4,5,6,0
5177,71,1,3,3,2016,2,0,6,26,1,2,3,4,5,6,0
4945,49,0,2,2,2022,2,0,6,34,1,2,3,4,5,6,0
5265,37,1,5,0,2019,0,1,6,35,1,2,3,4,5,6,0
4035,82,0,5,0,2021,2,1,6,33,1,2,3,4,5,6,0
4008,42,0,3,3,2018,2,0,6,46,1,2,3,4,5,6,0
4867,29,1,4,6,2015,3,0,6,36,1,2,3,4,5,6,0
8535,68,0,2,2,2017,1,0,6,41,1,2,3,4,5,6,0
2931,35,1,6,1,2010,3,1,6,33,1,2,3,4,5,6,0
3815,64,1,0,5,2011,0,1,6,40,1,2,3,4,5,6,0
1323,79,2,5,0,2018,3,0,6,38,1,2,3,4,5,6,0
7792,80,0,0,5,2012,2,0,6,30,1,2,3,4,5,6,0
7407,18,1,6,1,2021,3,0,6,34,1,2,3,4,5,6,0
8174,85,2,4,6,2010,2,0,6,33,1,2,3,4,5,6,0
1182,51,1,1,4,2017,0,1,6,34,1,2,3,4,5,6,0
6599,44,1,0,5,2012,3,1,6,36,1,2,3,4,5,6,0
7308,32,0,4,6,2016,0,1,6,34,1,2,3,4,5,6,0
3690,20,2,5,0,2011,2,0,6,28,1,2,3,4,5,6,0
5786,78,1,5,0,2017,1,0,6,33,1,2,3,4,5,6,0
6642,55,1,1,4,2022,0,0,6,35,1,2,3,4,5,6,0
1715,65,1,6,1,2012,0,0,6,32,1,2,3,4,5,6,0
2651,47,0,1,4,2022,3,0,6,31,1,2,3,4,5,6,0
9383,70,0,2,2,2015,3,1,6,33,1,2,3,4,5,6,0
2578,18,0,5,0,2020,1,1,6,34,1,2,3,4,5,6,0
2016,85,1,6,1,2019,1,0,6,33,1,2,3,4,5,6,0
5308,63,1,0,5,2016,0,1,6,36,1,2,3,4,5,6,0
8856,71,2,1,4,2011,0,1,6,37,1,2,3,4,5,6,0
2433,63,0,6,1,2021,1,0,6,34,1,2,3,4,5,6,0
8871,32,1,1,4,2012,2,1,6,34,1,2,3,4,5,6,0
4193,29,0,2,2,2020,2,0,6,27,1,2,3,4,5,6,0
8764,61,1,1,4,2011,0,0,6,31,1,2,3,4,5,6,0
2039,19,0,4,6,2019,2,0,6,32,1,2,3,4,5,6,0
5773,80,1,5,0,2021,2,1,6,31,1,2,3,4,5,6,0
7754,56,2,0,5,2013,3,0,6,36,1,2,3,4,5,6,0
1666,20,2,3,3,2018,3,1,6,35,1,2,3,4,5,6,0
4043,35,1,2,2,2022,2,0,6,37,1,2,3,4,5,6,0
9127,81,1,1,4,2021,0,0,6,37,1,2,3,4,5,6,0
9651,85,2,2,2,2022,1,1,6,45,1,2,3,4,5,6,0
1502,67,0,6,1,2016,0,0,6,39,1,2,3,4,5,6,0
1352,24,2,4,6,2021,3,0,6,34,1,2,3,4,5,6,0
5971,73,1,4,6,2013,2,0,6,31,1,2,3,4,5,6,0
8406,61,2,0,5,2011,2,0,6,30,1,2,3,4,5,6,0
8069,25,0,6,1,2020,3,1,6,29,1,2,3,4,5,6,0
9239,59,1,4,6,2018,2,0,6,29,1,2,3,4,5,6,0
7993,28,1,3,3,2013,0,0,6,32,1,2,3,4,5,6,0
5098,66,2,3,3,2022,2,0,6,42,1,2,3,4,5,6,0
3838,48,2,0,5,2021,2,0,6,32,1,2,3,4,5,6,0
7687,79,0,4,6,2010,3,1,6,39,1,2,3,4,5,6,0
4949,38,0,1,4,2014,0,0,6,39,1,2,3,4,5,6,0
6020,48,1,1,4,2013,0,0,6,30,1,2,3,4,5,6,0
3283,40,2,5,0,2016,2,0,6,40,1,2,3,4,5,6,0
1642,67,1,1,4,2011,2,1,6,43,1,2,3,4,5,6,0
4460,47,2,0,5,2010,0,1,6,26,1,2,3,4,5,6,0
8554,72,0,0,5,2013,2,1,6,39,1,2,3,4,5,6,0
2263,41,1,4,6,2018,0,0,6,30,1,2,3,4,5,6,0
4505,41,2,5,0,2018,2,0,6,38,1,2,3,4,5,6,0
6710,47,2,5,0,2021,3,0,6,32,1,2,3,4,5,6,0
4653,82,1,2,2,2010,2,1,6,42,1,2,3,4,5,6,0
3077,62,0,2,2,2022,0,1,6,38,1,2,3,4,5,6,0
4541,50,1,4,6,2015,0,0,6,43,1,2,3,4,5,6,0
7294,47,2,2,2,2010,2,0,6,27,1,2,3,4,5,6,0
7419,60,1,1,4,2022,0,0,6,37,1,2,3,4,5,6,0
4036,20,0,5,0,2021,0,0,6,39,1,2,3,4,5,6,0
6668,25,1,6,1,2017,0,1,6,34,1,2,3,4,5,6,0
8404,18,2,5,0,2011,2,0,6,38,1,2,3,4,5,6,0
4155,78,1,6,1,2022,2,0,6,35,1,2,3,4,5,6,0
8627,61,0,1,4,2022,2,1,6,34,1,2,3,4,5,6,0
6983,58,1,4,6,2012,1,0,6,35,1,2,3,4,5,6,0
1560,64,2,2,2,2010,0,0,6,32,1,2,3,4,5,6,0
4424,21,0,4,6,2022,3,0,6,38,1,2,3,4,5,6,0
9211,48,2,6,1,2019,3,0,6,35,1,2,3,4,5,6,0
8635,41,0,6,1,2010,2,0,6,35,1,2,3,4,5,6,0
8307,54,0,0,5,2013,2,0,6,26,1,2,3,4,5,6,0
5036,40,2,4,6,2021,3,0,6,33,1,2,3,4,5,6,0
4871,81,2,0,5,2012,1,0,6,46,1,2,3,4,5,6,0
7920,62,0,3,3,2022,3,0,6,34,1,2,3,4,5,6,0
1413,81,0,5,0,2018,0,0,6,37,1,2,3,4,5,6,0
5093,36,1,6,1,2011,0,0,6,37,1,2,3,4,5,6,0
5364,20,1,3,3,2015,0,0,6,38,1,2,3,4,5,6,0
4673,49,2,4,6,2014,3,0,6,31,1,2,3,4,5,6,0
5925,18,1,0,5,2019,0,0,6,27,1,2,3,4,5,6,0
7116,63,0,6,1,2022,3,0,6,33,1,2,3,4,5,6,0
5919,34,1,3,3,2010,2,0,6,39,1,2,3,4,5,6,0
7042,70,1,2,2,2016,0,0,6,40,1,2,3,4,5,6,0
1364,19,1,0,5,2011,0,1,6,30,1,2,3,4,5,6,0
5802,78,1,6,1,2013,3,0,6,39,1,2,3,4,5,6,0
7197,76,1,3,3,2019,0,1,6,41,1,2,3,4,5,6,0
7267,38,0,4,6,2017,0,0,6,30,1,2,3,4,5,6,0
3999,53,0,3,3,2011,3,1,6,34,1,2,3,4,5,6,0
9784,45,1,3,3,2020,3,0,6,36,1,2,3,4,5,6,0
2754,56,2,5,0,2014,3,0,6,29,1,2,3,4,5,6,0
3168,70,1,2,2,2010,3,0,6,37,1,2,3,4,5,6,0
6357,48,2,4,6,2019,0,0,6,27,1,2,3,4,5,6,0
2676,81,2,1,4,2010,2,0,6,32,1,2,3,4,5,6,0
6459,84,1,2,2,2019,1,0,6,38,1,2,3,4,5,6,0
9168,67,1,5,0,2014,0,1,6,35,1,2,3,4,5,6,0
5725,55,1,1,4,2019,1,0,6,39,1,2,3,4,5,6,0
1727,35,2,3,3,2012,1,1,6,30,1,2,3,4,5,6,0
3349,82,1,3,3,2015,3,0,6,37,1,2,3,4,5,6,0
3387,20,1,2,2,2022,3,1,6,43,1,2,3,4,5,6,0
6987,53,2,2,2,2018,0,1,6,34,1,2,3,4,5,6,0
1760,39,2,5,0,2014,3,0,6,35,1,2,3,4,5,6,0
2679,26,2,1,4,2018,3,0,6,34,1,2,3,4,5,6,0
1373,22,0,2,2,2010,3,1,6,43,1,2,3,4,5,6,0
3781,35,2,4,6,2022,1,0,6,42,1,2,3,4,5,6,0
4691,47,1,4,6,2011,2,0,6,34,1,2,3,4,5,6,0
9969,69,1,3,3,2012,2,0,6,36,1,2,3,4,5,6,0
8126,24,2,3,3,2013,1,0,6,30,1,2,3,4,5,6,0
7594,72,1,5,0,2012,0,0,6,33,1,2,3,4,5,6,0
1683,19,1,2,2,2019,0,1,6,40,1,2,3,4,5,6,0
1871,67,2,1,4,2012,3,0,6,38,1,2,3,4,5,6,0
3010,29,1,6,1,2020,2,0,6,38,1,2,3,4,5,6,0
6450,39,1,5,0,2018,2,1,6,35,1,2,3,4,5,6,0
7395,66,2,0,5,2012,2,1,6,38,1,2,3,4,5,6,0
1852,30,1,6,1,2020,2,0,6,37,1,2,3,4,5,6,0
8208,37,1,3,3,2017,0,0,6,37,1,2,3,4,5,6,0
6484,18,1,0,5,2011,1,1,6,36,1,2,3,4,5,6,0
3039,41,0,6,1,2015,1,0,6,38,1,2,3,4,5,6,0
7587,29,2,4,6,2018,2,0,6,38,1,2,3,4,5,6,0
7935,85,2,0,5,2018,0,0,6,32,1,2,3,4,5,6,0
7949,67,1,1,4,2011,2,0,6,32,1,2,3,4,5,6,0
5769,52,1,3,3,2022,3,0,6,36,1,2,3,4,5,6,0
5401,61,1,6,1,2017,3,1,6,34,1,2,3,4,5,6,0
9982,64,0,6,1,2014,1,0,6,30,1,2,3,4,5,6,0
4196,64,2,3,3,2021,0,0,6,37,1,2,3,4,5,6,0
8828,68,0,5,0,2018,3,0,6,38,1,2,3,4,5,6,0
1609,76,0,4,6,2013,1,0,6,37,1,2,3,4,5,6,0
9054,25,2,5,0,2020,0,0,6,30,1,2,3,4,5,6,0
7285,58,2,6,1,2011,3,1,6,34,1,2,3,4,5,6,0
6660,79,1,0,5,2022,0,1,6,35,1,2,3,4,5,6,0
6472,41,0,2,2,2018,0,1,6,32,1,2,3,4,5,6,0
3589,19,2,5,0,2017,2,0,6,30,1,2,3,4,5,6,0
1505,57,1,5,0,2021,3,0,6,41,1,2,3,4,5,6,0
3870,53,0,4,6,2016,1,1,6,37,1,2,3,4,5,6,0
6779,64,2,3,3,2022,0,0,6,38,1,2,3,4,5,6,0
9562,50,0,2,2,2019,3,0,6,30,1,2,3,4,5,6,0
1427,64,1,0,5,2014,0,0,6,28,1,2,3,4,5,6,0
5055,34,0,4,6,2016,1,0,6,37,1,2,3,4,5,6,0
1015,77,1,1,4,2016,2,1,6,28,1,2,3,4,5,6,0
1954,44,2,4,6,2020,3,0,6,41,1,2,3,4,5,6,0
5281,42,1,0,5,2017,3,1,6,35,1,2,3,4,5,6,0
4020,75,1,2,2,2017,1,0,6,34,1,2,3,4,5,6,0
9512,70,1,0,5,2016,1,0,6,40,1,2,3,4,5,6,0
3562,24,0,2,2,2013,2,1,6,35,1,2,3,4,5,6,0
1886,39,1,1,4,2015,3,0,6,40,1,2,3,4,5,6,0
7349,81,0,2,2,2017,2,0,6,34,1,2,3,4,5,6,0
2680,60,2,2,2,2020,1,1,6,38,1,2,3,4,5,6,0
4270,81,2,3,3,2016,3,1,6,37,1,2,3,4,5,6,0
9488,25,2,4,6,2021,0,1,6,32,1,2,3,4,5,6,0
6614,58,2,6,1,2018,1,1,6,29,1,2,3,4,5,6,0
2271,81,0,6,1,2019,0,0,6,36,1,2,3,4,5,6,0
9736,75,1,6,1,2011,1,1,6,33,1,2,3,4,5,6,0
6508,63,1,3,3,2021,1,1,6,35,1,2,3,4,5,6,0
6226,48,2,0,5,2015,1,0,6,39,1,2,3,4,5,6,0
3471,34,0,2,2,2021,1,0,6,29,1,2,3,4,5,6,0
1331,41,0,5,0,2022,1,0,6,32,1,2,3,4,5,6,0
6689,60,1,5,0,2011,0,0,6,37,1,2,3,4,5,6,0
6805,32,0,2,2,2019,1,1,6,33,1,2,3,4,5,6,0
5728,25,2,3,3,2014,1,0,6,32,1,2,3,4,5,6,0
7827,80,1,0,5,2013,0,0,6,36,1,2,3,4,5,6,0
2171,84,0,2,2,2019,2,0,6,28,1,2,3,4,5,6,0
3588,56,2,3,3,2021,2,1,6,32,1,2,3,4,5,6,0
4418,26,1,3,3,2019,0,0,6,35,1,2,3,4,5,6,0
7081,30,2,0,5,2010,0,0,6,32,1,2,3,4,5,6,0
3564,45,2,5,0,2018,1,0,6,34,1,2,3,4,5,6,0
9171,29,1,0,5,2021,1,0,6,37,1,2,3,4,5,6,0
5095,69,1,1,4,2016,3,0,6,36,1,2,3,4,5,6,0
8048,35,0,6,1,2011,2,0,6,37,1,2,3,4,5,6,0
2192,52,0,2,2,2014,3,0,6,29,1,2,3,4,5,6,0
4511,75,2,1,4,2012,3,0,6,41,1,2,3,4,5,6,0
5631,31,1,4,6,2013,1,1,6,30,1,2,3,4,5,6,0
3045,24,2,5,0,2019,0,0,6,30,1,2,3,4,5,6,0
8456,60,2,5,0,2019,1,0,6,34,1,2,3,4,5,6,0
4409,68,0,3,3,2022,1,0,6,29,1,2,3,4,5,6,0
7150,51,2,3,3,2010,3,0,6,40,1,2,3,4,5,6,0
9731,63,2,2,2,2022,1,1,6,36,1,2,3,4,5,6,0
8487,48,0,2,2,2016,1,0,6,30,1,2,3,4,5,6,0
1537,21,1,6,1,2011,0,1,6,27,1,2,3,4,5,6,0
8324,29,0,3,3,2015,3,1,6,33,1,2,3,4,5,6,0
5555,65,0,5,0,2018,0,0,6,45,1,2,3,4,5,6,0
8515,30,0,1,4,2015,1,0,6,39,1,2,3,4,5,6,0
4616,71,0,2,2,2022,2,0,6,39,1,2,3,4,5,6,0
4515,63,1,3,3,2011,1,1,6,31,1,2,3,4,5,6,0
1519,67,0,6,1,2018,2,1,6,36,1,2,3,4,5,6,0
4945,23,2,0,5,2011,1,1,6,29,1,2,3,4,5,6,0
7228,58,2,6,1,2018,1,1,6,35,1,2,3,4,5,6,0
6195,41,2,1,4,2018,0,0,6,37,1,2,3,4,5,6,0
3704,66,0,5,0,2014,1,0,6,46,1,2,3,4,5,6,0
9665,39,0,0,5,2015,2,0,6,43,1,2,3,4,5,6,0
8339,19,0,1,4,2012,1,1,6,28,1,2,3,4,5,6,0
6220,41,1,4,6,2022,0,1,6,39,1,2,3,4,5,6,0
1469,74,2,3,3,2011,3,1,6,35,1,2,3,4,5,6,0
8545,34,1,4,6,2014,3,0,6,30,1,2,3,4,5,6,0
2020,29,1,5,0,2016,3,1,6,39,1,2,3,4,5,6,0
7564,27,2,4,6,2012,2,0,6,32,1,2,3,4,5,6,0
6413,18,0,6,1,2017,0,0,6,41,1,2,3,4,5,6,0
8530,80,2,1,4,2011,2,0,6,34,1,2,3,4,5,6,0
7973,33,0,5,0,2014,3,1,6,37,1,2,3,4,5,6,0
3591,48,2,6,1,2014,1,0,6,36,1,2,3,4,5,6,0
7068,62,2,5,0,2022,3,0,6,41,1,2,3,4,5,6,0
8617,65,1,5,0,2011,2,0,6,39,1,2,3,4,5,6,0
5288,43,1,5,0,2016,1,0,6,33,1,2,3,4,5,6,0
4958,84,2,2,2,2013,2,0,6,39,1,2,3,4,5,6,0
5650,39,1,6,1,2013,2,1,6,31,1,2,3,4,5,6,0
1898,47,2,0,5,2010,2,0,6,37,1,2,3,4,5,6,0
9280,58,1,4,6,2016,3,0,6,28,1,2,3,4,5,6,0
4284,47,1,4,6,2013,2,1,6,33,1,2,3,4,5,6,0
8361,74,1,4,6,2022,2,0,6,35,1,2,3,4,5,6,0
2539,80,0,4,6,2022,2,0,6,34,1,2,3,4,5,6,0
2439,45,0,1,4,2021,1,1,6,36,1,2,3,4,5,6,0
3541,48,0,1,4,2015,3,1,6,31,1,2,3,4,5,6,0
4377,38,0,2,2,2014,1,0,6,36,1,2,3,4,5,6,0
6859,40,0,4,6,2010,2,1,6,35,1,2,3,4,5,6,0
1360,77,1,6,1,2015,2,0,6,31,1,2,3,4,5,6,0
5181,54,1,1,4,2016,1,0,6,37,1,2,3,4,5,6,0
1190,49,2,1,4,2022,0,0,6,31,1,2,3,4,5,6,0
1102,29,2,3,3,2018,2,0,6,34,1,2,3,4,5,6,0
3173,43,1,5,0,2019,0,0,6,32,1,2,3,4,5,6,0
8363,73,2,6,1,2021,0,1,6,36,1,2,3,4,5,6,0
6615,42,2,1,4,2012,0,0,6,35,1,2,3,4,5,6,0
9828,19,2,5,0,2010,3,0,6,27,1,2,3,4,5,6,0
2528,80,1,3,3,2014,2,1,6,38,1,2,3,4,5,6,0
9359,30,1,2,2,2016,1,0,6,35,1,2,3,4,5,6,0
5778,42,0,1,4,2014,2,0,6,34,1,2,3,4,5,6,0
7432,37,0,3,3,2016,2,0,6,33,1,2,3,4,5,6,0
5899,79,2,6,1,2014,3,0,6,41,1,2,3,4,5,6,0
8570,69,2,1,4,2016,1,0,6,33,1,2,3,4,5,6,0
3402,60,1,6,1,2020,3,0,6,44,1,2,3,4,5,6,0
7119,54,0,0,5,2021,0,0,6,36,1,2,3,4,5,6,0
8195,77,1,2,2,2022,3,1,6,35,1,2,3,4,5,6,0
3805,30,2,2,2,2020,0,1,6,41,1,2,3,4,5,6,0
2342,64,1,2,2,2015,3,0,6,33,1,2,3,4,5,6,0
4199,43,1,3,3,2014,3,1,6,33,1,2,3,4,5,6,0
9683,46,0,0,5,2020,0,0,6,35,1,2,3,4,5,6,0
2228,51,2,3,3,2016,3,0,6,41,1,2,3,4,5,6,0
9755,18,0,2,2,2018,1,0,6,33,1,2,3,4,5,6,0
6852,60,1,0,5,2018,0,0,6,37,1,2,3,4,5,6,0
8448,32,0,0,5,2017,1,1,6,32,1,2,3,4,5,6,0
2003,53,1,3,3,2022,2,0,6,35,1,2,3,4,5,6,0
8724,21,1,1,4,2020,0,0,6,35,1,2,3,4,5,6,0
3661,21,2,5,0,2011,0,0,6,30,1,2,3,4,5,6,0
9841,64,0,5,0,2013,1,0,6,34,1,2,3,4,5,6,0
8495,32,2,5,0,2013,3,1,6,36,1,2,3,4,5,6,0
4026,20,1,5,0,2020,0,0,6,31,1,2,3,4,5,6,0
3858,27,1,2,2,2013,3,1,6,31,1,2,3,4,5,6,0
1188,51,0,2,2,2022,3,0,6,35,1,2,3,4,5,6,0
2991,29,1,4,6,2016,2,1,6,32,1,2,3,4,5,6,0
2390,47,1,3,3,2014,1,0,6,38,1,2,3,4,5,6,0
9103,36,0,1,4,2021,2,0,6,43,1,2,3,4,5,6,0
1914,75,0,2,2,2012,2,1,6,42,1,2,3,4,5,6,0
3043,60,2,4,6,2010,1,0,6,37,1,2,3,4,5,6,0
9077,38,0,1,4,2014,0,0,6,32,1,2,3,4,5,6,0
8164,31,0,2,2,2022,2,0,6,34,1,2,3,4,5,6,0
9194,84,2,2,2,2020,1,0,6,36,1,2,3,4,5,6,0
2247,43,0,3,3,2014,3,0,6,43,1,2,3,4,5,6,0
3224,84,1,3,3,2019,1,0,6,35,1,2,3,4,5,6,0
1832,39,0,2,2,2014,0,0,6,42,1,2,3,4,5,6,0
4992,72,2,6,1,2016,3,0,6,33,1,2,3,4,5,6,0
8414,43,0,1,4,2011,3,0,6,38,1,2,3,4,5,6,0
9183,83,2,5,0,2012,2,0,6,33,1,2,3,4,5,6,0
1226,83,0,4,6,2012,0,0,6,30,1,2,3,4,5,6,0
3733,62,2,0,5,2017,2,1,6,44,1,2,3,4,5,6,0
2469,71,0,2,2,2010,3,0,6,36,1,2,3,4,5,6,0
2178,45,1,3,3,2022,1,0,6,34,1,2,3,4,5,6,0
5853,36,2,2,2,2022,0,0,6,33,1,2,3,4,5,6,0
8902,26,0,4,6,2016,2,1,6,30,1,2,3,4,5,6,0
1677,34,0,2,2,2011,0,1,6,37,1,2,3,4,5,6,0
3271,72,0,6,1,2014,2,0,6,33,1,2,3,4,5,6,0
9627,38,0,3,3,2016,1,0,6,29,1,2,3,4,5,6,0
8402,83,1,4,6,2021,2,0,6,42,1,2,3,4,5,6,0
3791,28,0,5,0,2012,0,1,6,35,1,2,3,4,5,6,0
9924,66,2,5,0,2012,0,0,6,40,1,2,3,4,5,6,0
1558,23,1,5,0,2012,1,0,6,32,1,2,3,4,5,6,0
3198,29,1,5,0,2022,2,0,6,36,1,2,3,4,5,6,0
6004,81,1,3,3,2010,3,0,6,35,1,2,3,4,5,6,0
5417,27,1,6,1,2018,1,0,6,36,1,2,3,4,5,6,0
